tx	gene_id	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
unassigned_transcript_980	SAUSA300_RS04940	1316.98	1316.757	1317.627	1315.919	1319.554	1319.255	1318.836	1319.42	1319.443	1319.594	1319.571	1319.138	1317.151	1316.922	1317.766	1317.319	1316.617	1317.356	1315.583	1316.549	1318.224	1317.802	1317.499	1317.725	1317.825	1318.523	1317.757	1317.461	1280.827	1281.454	1280.378	1279.747
unassigned_transcript_981	SAUSA300_RS04945	97.502	97.298	97.668	97.07	101.387	101.053	101.11	101.228	101.422	101.528	101.24	101.263	96.963	96.668	97.176	96.854	97.964	98.248	97.465	97.848	99.799	99.6	99.432	99.469	99.683	99.738	99.552	99.539	79.276	79.348	79.215	79.177
unassigned_transcript_982	SAUSA300_RS04950	1397.98	1397.757	1398.627	1396.919	1400.554	1400.255	1399.836	1400.42	1400.443	1400.594	1400.571	1400.138	1398.151	1397.922	1398.766	1398.319	1397.617	1398.356	1396.583	1397.549	1399.224	1398.802	1398.499	1398.725	1398.825	1399.523	1398.757	1398.461	1361.827	1362.454	1361.378	1360.747
unassigned_transcript_983	SAUSA300_RS04955	638.98	638.757	639.627	637.919	641.554	641.255	640.836	641.42	641.443	641.594	641.571	641.138	639.151	638.922	639.766	639.319	638.617	639.356	637.583	638.549	640.224	639.802	639.499	639.725	639.825	640.523	639.757	639.461	602.827	603.454	602.378	601.747
unassigned_transcript_984	SAUSA300_RS04960	2159.98	2159.757	2160.627	2158.919	2162.554	2162.255	2161.836	2162.42	2162.443	2162.594	2162.571	2162.138	2160.151	2159.922	2160.766	2160.319	2159.617	2160.356	2158.583	2159.549	2161.224	2160.802	2160.499	2160.725	2160.825	2161.523	2160.757	2160.461	2123.827	2124.454	2123.378	2122.747
unassigned_transcript_985	SAUSA300_RS04965	1193.98	1193.757	1194.627	1192.919	1196.554	1196.255	1195.836	1196.42	1196.443	1196.594	1196.571	1196.138	1194.151	1193.922	1194.766	1194.319	1193.617	1194.356	1192.583	1193.549	1195.224	1194.802	1194.499	1194.725	1194.825	1195.523	1194.757	1194.461	1157.827	1158.454	1157.378	1156.747
unassigned_transcript_986	SAUSA300_RS04970	1346.98	1346.757	1347.627	1345.919	1349.554	1349.255	1348.836	1349.42	1349.443	1349.594	1349.571	1349.138	1347.151	1346.922	1347.766	1347.319	1346.617	1347.356	1345.583	1346.549	1348.224	1347.802	1347.499	1347.725	1347.825	1348.523	1347.757	1347.461	1310.827	1311.454	1310.378	1309.747
unassigned_transcript_987	SAUSA300_RS04975	8.825	8.723	8.709	8.814	8.648	8.322	8.394	8.232	8.673	8.389	8.361	8.328	9.325	9.147	9.465	9.047	8.199	8.479	8.364	8.453	8.398	8.535	8.407	8.374	8.858	8.332	8.47	8.372	7.593	8.128	7.63	7.771
unassigned_transcript_988	SAUSA300_RS04980	7.094	7.025	7.159	7.025	9.135	8.127	8.171	7.758	8.594	8.155	8.134	7.82	8.189	8.111	8.332	8.211	6.882	7.26	7.48	7.005	7.339	7.218	7.638	7.208	7.692	7.436	7.721	6.986	6.444	7.345	6.543	6.352
unassigned_transcript_989	SAUSA300_RS04985	404.98	404.757	405.627	403.919	407.554	407.255	406.836	407.42	407.443	407.594	407.571	407.138	405.151	404.922	405.766	405.319	404.617	405.356	403.583	404.549	406.224	405.802	405.499	405.725	405.825	406.523	405.757	405.461	368.827	369.454	368.378	367.747
unassigned_transcript_990	SAUSA300_RS04990	71.413	71.335	71.559	71.103	74.831	74.47	74.486	74.6	74.795	74.915	74.592	74.656	70.139	69.912	70.315	70.098	72.027	72.222	71.702	71.947	73.209	73.069	72.888	72.978	73.128	73.212	72.993	73.04	57.414	57.632	57.558	57.42
unassigned_transcript_991	SAUSA300_RS04995	821.98	821.757	822.627	820.919	824.554	824.255	823.836	824.42	824.443	824.594	824.571	824.138	822.151	821.922	822.766	822.319	821.617	822.356	820.583	821.549	823.224	822.802	822.499	822.725	822.825	823.523	822.757	822.461	785.827	786.454	785.378	784.747
unassigned_transcript_992	SAUSA300_RS05000	43.075	42.956	43.108	42.788	44.981	44.83	44.834	44.977	44.96	45.082	44.888	44.899	40.907	40.775	41.043	40.783	43.222	43.476	43.089	43.34	43.542	43.394	43.418	43.34	43.506	43.593	43.491	43.564	33.997	34.084	33.974	34.045
unassigned_transcript_993	SAUSA300_RS05005	437.98	437.757	438.627	436.919	440.554	440.255	439.836	440.42	440.443	440.594	440.571	440.138	438.151	437.922	438.766	438.319	437.617	438.356	436.583	437.549	439.224	438.802	438.499	438.725	438.825	439.523	438.757	438.461	401.827	402.454	401.378	400.747
unassigned_transcript_994	SAUSA300_RS15985	5.711	5.672	5.059	5.703	8.965	8.374	8.846	7.514	8.268	7.742	8.403	7.197	7.176	6.534	6.345	7.063	5.335	6.021	5.959	6.052	5.84	6.292	6.641	6.343	6.568	7.258	5.674	5.451	5.571	6.845	6.735	4.307
unassigned_transcript_995	SAUSA300_RS05015	11.046	10.966	11.072	10.907	10.726	10.472	10.632	10.478	10.661	10.652	10.661	10.632	10.695	10.492	10.558	10.586	10.181	10.344	10.306	10.309	10.144	10.275	10.173	10.181	10.393	10.273	10.238	10.36	8.789	8.988	9.11	8.762
unassigned_transcript_996	SAUSA300_RS15255	115.355	115.151	115.6	114.884	119.264	119.001	118.951	119.163	119.34	119.486	119.246	119.204	115.258	114.941	115.452	115.151	115.746	116.07	115.208	115.582	117.768	117.613	117.395	117.504	117.646	117.877	117.589	117.451	94.541	94.632	94.483	94.29
unassigned_transcript_997	SAUSA300_RS05020	1799.98	1799.757	1800.627	1798.919	1802.554	1802.255	1801.836	1802.42	1802.443	1802.594	1802.571	1802.138	1800.151	1799.922	1800.766	1800.319	1799.617	1800.356	1798.583	1799.549	1801.224	1800.802	1800.499	1800.725	1800.825	1801.523	1800.757	1800.461	1763.827	1764.454	1763.378	1762.747
unassigned_transcript_998	SAUSA300_RS05025	158.979	158.675	159.308	158.18	162.473	162.146	162	162.474	162.515	162.668	162.538	162.262	159.347	159.1	159.679	159.325	159.081	159.504	158.384	158.877	161.318	161.025	160.674	160.996	161.05	161.433	160.976	160.785	132.505	132.6	132.242	132.119
unassigned_transcript_999	SAUSA300_RS05030	476.98	476.757	477.627	475.919	479.554	479.255	478.836	479.42	479.443	479.594	479.571	479.138	477.151	476.922	477.766	477.319	476.617	477.356	475.583	476.549	478.224	477.802	477.499	477.725	477.825	478.523	477.757	477.461	440.827	441.454	440.378	439.747
unassigned_transcript_1000	SAUSA300_RS15260	131.281	131.103	131.55	130.737	135.142	134.892	134.739	135.107	135.203	135.355	135.208	135.034	131.487	131.171	131.709	131.381	131.632	131.955	130.941	131.416	133.798	133.602	133.33	133.449	133.603	133.905	133.518	133.359	108.333	108.382	108.192	107.94
unassigned_transcript_1001	SAUSA300_RS05040	128.576	128.395	128.84	128.055	132.468	132.22	132.084	132.406	132.531	132.679	132.504	132.352	128.758	128.438	128.984	128.633	128.975	129.276	128.293	128.757	131.11	130.884	130.671	130.745	130.886	131.204	130.843	130.68	106.018	106.075	105.878	105.627
unassigned_transcript_1002	SAUSA300_RS05045	1316.98	1316.757	1317.627	1315.919	1319.554	1319.255	1318.836	1319.42	1319.443	1319.594	1319.571	1319.138	1317.151	1316.922	1317.766	1317.319	1316.617	1317.356	1315.583	1316.549	1318.224	1317.802	1317.499	1317.725	1317.825	1318.523	1317.757	1317.461	1280.827	1281.454	1280.378	1279.747
unassigned_transcript_1003	SAUSA300_RS05050	193.329	193.028	193.756	192.434	196.534	196.287	196.008	196.482	196.577	196.694	196.625	196.302	193.867	193.565	194.261	193.826	193.269	193.775	192.43	193.086	195.342	195.098	194.727	195.012	195.055	195.558	195.076	194.778	163.469	163.682	163.325	162.821
unassigned_transcript_1004	SAUSA300_RS05055	794.98	794.757	795.627	793.919	797.554	797.255	796.836	797.42	797.443	797.594	797.571	797.138	795.151	794.922	795.766	795.319	794.617	795.356	793.583	794.549	796.224	795.802	795.499	795.725	795.825	796.523	795.757	795.461	758.827	759.454	758.378	757.747
unassigned_transcript_1005	SAUSA300_RS05060	20.124	20.126	20.218	20.082	20.176	20.037	20.077	20.107	20.186	20.193	20.05	20.1	18.06	17.998	18.096	17.986	19.459	19.605	19.393	19.587	19.3	19.291	19.236	19.12	19.338	19.335	19.107	19.22	15.229	15.209	15.17	15.164
unassigned_transcript_1006	SAUSA300_RS05065	69.217	69.105	69.343	68.89	72.538	72.183	72.189	72.337	72.486	72.618	72.301	72.378	67.845	67.667	68.022	67.832	69.818	70.006	69.509	69.763	70.925	70.756	70.636	70.706	70.837	70.925	70.738	70.787	55.592	55.806	55.732	55.617
unassigned_transcript_1007	SAUSA300_RS05070	386.98	386.757	387.627	385.919	389.554	389.255	388.836	389.42	389.443	389.594	389.571	389.138	387.151	386.922	387.766	387.319	386.617	387.356	385.583	386.549	388.224	387.802	387.499	387.725	387.825	388.523	387.757	387.461	350.827	351.454	350.378	349.747
unassigned_transcript_1008	SAUSA300_RS05075	773.98	773.757	774.627	772.919	776.554	776.255	775.836	776.42	776.443	776.594	776.571	776.138	774.151	773.922	774.766	774.319	773.617	774.356	772.583	773.549	775.224	774.802	774.499	774.725	774.825	775.523	774.757	774.461	737.827	738.454	737.378	736.747
unassigned_transcript_1009	SAUSA300_RS15990	11.696	11.67	11.716	11.554	11.502	11.317	11.386	11.325	11.461	11.458	11.474	11.425	11.032	10.917	11.004	10.988	10.737	10.872	10.829	10.832	10.732	10.802	10.694	10.711	10.903	10.799	10.768	10.848	9.154	9.412	9.448	9.1
unassigned_transcript_1010	SAUSA300_RS05080	1157.98	1157.757	1158.627	1156.919	1160.554	1160.255	1159.836	1160.42	1160.443	1160.594	1160.571	1160.138	1158.151	1157.922	1158.766	1158.319	1157.617	1158.356	1156.583	1157.549	1159.224	1158.802	1158.499	1158.725	1158.825	1159.523	1158.757	1158.461	1121.827	1122.454	1121.378	1120.747
unassigned_transcript_1011	SAUSA300_RS05085	1508.98	1508.757	1509.627	1507.919	1511.554	1511.255	1510.836	1511.42	1511.443	1511.594	1511.571	1511.138	1509.151	1508.922	1509.766	1509.319	1508.617	1509.356	1507.583	1508.549	1510.224	1509.802	1509.499	1509.725	1509.825	1510.523	1509.757	1509.461	1472.827	1473.454	1472.378	1471.747
unassigned_transcript_1012	SAUSA300_RS05090	638.98	638.757	639.627	637.919	641.554	641.255	640.836	641.42	641.443	641.594	641.571	641.138	639.151	638.922	639.766	639.319	638.617	639.356	637.583	638.549	640.224	639.802	639.499	639.725	639.825	640.523	639.757	639.461	602.827	603.454	602.378	601.747
unassigned_transcript_1013	SAUSA300_RS05095	656.98	656.757	657.627	655.919	659.554	659.255	658.836	659.42	659.443	659.594	659.571	659.138	657.151	656.922	657.766	657.319	656.617	657.356	655.583	656.549	658.224	657.802	657.499	657.725	657.825	658.523	657.757	657.461	620.827	621.454	620.378	619.747
unassigned_transcript_1014	SAUSA300_RS05100	167.44	167.139	167.815	166.632	170.855	170.56	170.419	170.864	170.943	171.07	170.968	170.66	167.903	167.649	168.229	167.848	167.549	167.95	166.771	167.315	169.711	169.465	169.054	169.42	169.492	169.856	169.418	169.183	140.056	140.223	139.898	139.651
unassigned_transcript_1015	SAUSA300_RS05105	1016.98	1016.757	1017.627	1015.919	1019.554	1019.255	1018.836	1019.42	1019.443	1019.594	1019.571	1019.138	1017.151	1016.922	1017.766	1017.319	1016.617	1017.356	1015.583	1016.549	1018.224	1017.802	1017.499	1017.725	1017.825	1018.523	1017.757	1017.461	980.827	981.454	980.378	979.747
unassigned_transcript_1016	SAUSA300_RS05110	845.98	845.757	846.627	844.919	848.554	848.255	847.836	848.42	848.443	848.594	848.571	848.138	846.151	845.922	846.766	846.319	845.617	846.356	844.583	845.549	847.224	846.802	846.499	846.725	846.825	847.523	846.757	846.461	809.827	810.454	809.378	808.747
unassigned_transcript_1017	SAUSA300_RS05115	989.98	989.757	990.627	988.919	992.554	992.255	991.836	992.42	992.443	992.594	992.571	992.138	990.151	989.922	990.766	990.319	989.617	990.356	988.583	989.549	991.224	990.802	990.499	990.725	990.825	991.523	990.757	990.461	953.827	954.454	953.378	952.747
unassigned_transcript_1018	SAUSA300_RS05120	845.98	845.757	846.627	844.919	848.554	848.255	847.836	848.42	848.443	848.594	848.571	848.138	846.151	845.922	846.766	846.319	845.617	846.356	844.583	845.549	847.224	846.802	846.499	846.725	846.825	847.523	846.757	846.461	809.827	810.454	809.378	808.747
unassigned_transcript_1019	SAUSA300_RS05125	255.246	254.988	255.816	254.181	258.051	257.762	257.419	257.938	257.942	258.121	258.093	257.795	255.624	255.357	256.142	255.734	254.991	255.621	253.994	254.864	256.756	256.412	256.126	256.312	256.438	257.054	256.385	256.096	221.339	221.74	221.065	220.577
unassigned_transcript_1020	SAUSA300_RS05130	13.221	13.167	13.227	13.098	12.92	12.761	12.791	12.781	12.892	12.837	12.865	12.816	12.099	11.979	12.107	12.104	12.325	12.39	12.263	12.371	12.111	12.153	12.115	12.121	12.214	12.217	12.055	12.233	10.08	10.279	10.362	10.176
unassigned_transcript_1021	SAUSA300_RS05135	3605.98	3605.757	3606.627	3604.919	3608.554	3608.255	3607.836	3608.42	3608.443	3608.594	3608.571	3608.138	3606.151	3605.922	3606.766	3606.319	3605.617	3606.356	3604.583	3605.549	3607.224	3606.802	3606.499	3606.725	3606.825	3607.523	3606.757	3606.461	3569.827	3570.454	3569.378	3568.747
unassigned_transcript_1022	SAUSA300_RS05140	270.143	269.886	270.744	269.086	272.88	272.62	272.236	272.766	272.762	272.958	272.936	272.594	270.462	270.22	271.026	270.589	269.855	270.527	268.833	269.738	271.557	271.206	270.923	271.118	271.24	271.897	271.193	270.899	235.61	236.073	235.301	234.752
unassigned_transcript_1023	SAUSA300_RS05145	306.02	305.8	306.654	304.958	308.654	308.388	307.949	308.524	308.527	308.719	308.667	308.27	306.24	306.014	306.84	306.387	305.679	306.398	304.648	305.593	307.315	306.95	306.62	306.842	306.948	307.644	306.874	306.578	270.431	270.936	270.014	269.446
unassigned_transcript_1024	SAUSA300_RS05150	1052.98	1052.757	1053.627	1051.919	1055.554	1055.255	1054.836	1055.42	1055.443	1055.594	1055.571	1055.138	1053.151	1052.922	1053.766	1053.319	1052.617	1053.356	1051.583	1052.549	1054.224	1053.802	1053.499	1053.725	1053.825	1054.523	1053.757	1053.461	1016.827	1017.454	1016.378	1015.747
unassigned_transcript_1025	SAUSA300_RS05155	1028.98	1028.757	1029.627	1027.919	1031.554	1031.255	1030.836	1031.42	1031.443	1031.594	1031.571	1031.138	1029.151	1028.922	1029.766	1029.319	1028.617	1029.356	1027.583	1028.549	1030.224	1029.802	1029.499	1029.725	1029.825	1030.523	1029.757	1029.461	992.827	993.454	992.378	991.747
unassigned_transcript_1026	SAUSA300_RS05160	120.583	120.43	120.853	120.098	124.511	124.241	124.17	124.433	124.577	124.713	124.517	124.425	120.635	120.289	120.857	120.527	120.973	121.33	120.408	120.816	123.078	122.883	122.688	122.78	122.895	123.172	122.861	122.694	99.083	99.167	99.007	98.774
unassigned_transcript_1027	SAUSA300_RS05165	440.98	440.757	441.627	439.919	443.554	443.255	442.836	443.42	443.443	443.594	443.571	443.138	441.151	440.922	441.766	441.319	440.617	441.356	439.583	440.549	442.224	441.802	441.499	441.725	441.825	442.523	441.757	441.461	404.827	405.454	404.378	403.747
unassigned_transcript_1028	SAUSA300_RS05170	1823.98	1823.757	1824.627	1822.919	1826.554	1826.255	1825.836	1826.42	1826.443	1826.594	1826.571	1826.138	1824.151	1823.922	1824.766	1824.319	1823.617	1824.356	1822.583	1823.549	1825.224	1824.802	1824.499	1824.725	1824.825	1825.523	1824.757	1824.461	1787.827	1788.454	1787.378	1786.747
unassigned_transcript_1029	SAUSA300_RS05175	935.98	935.757	936.627	934.919	938.554	938.255	937.836	938.42	938.443	938.594	938.571	938.138	936.151	935.922	936.766	936.319	935.617	936.356	934.583	935.549	937.224	936.802	936.499	936.725	936.825	937.523	936.757	936.461	899.827	900.454	899.378	898.747
unassigned_transcript_1030	SAUSA300_RS05180	16.753	16.789	16.872	16.751	16.647	16.528	16.516	16.59	16.698	16.648	16.571	16.611	15.093	14.975	15.054	15.005	15.932	16.076	15.941	16.042	15.825	15.832	15.813	15.747	15.914	15.88	15.666	15.89	12.633	12.646	12.724	12.743
unassigned_transcript_1031	SAUSA300_RS05185	156.172	155.869	156.491	155.385	159.696	159.373	159.221	159.689	159.742	159.899	159.765	159.493	156.505	156.28	156.837	156.496	156.283	156.699	155.592	156.084	158.518	158.242	157.895	158.203	158.269	158.633	158.203	158.021	130.021	130.125	129.742	129.645
unassigned_transcript_1032	SAUSA300_RS05190	695.98	695.757	696.627	694.919	698.554	698.255	697.836	698.42	698.443	698.594	698.571	698.138	696.151	695.922	696.766	696.319	695.617	696.356	694.583	695.549	697.224	696.802	696.499	696.725	696.825	697.523	696.757	696.461	659.827	660.454	659.378	658.747
unassigned_transcript_1033	SAUSA300_RS05195	318.003	317.773	318.639	316.937	320.608	320.324	319.886	320.48	320.492	320.651	320.626	320.207	318.19	317.97	318.794	318.354	317.644	318.387	316.611	317.57	319.276	318.877	318.567	318.78	318.902	319.59	318.818	318.521	282.147	282.699	281.715	281.136
unassigned_transcript_1034	SAUSA300_RS05200	959.98	959.757	960.627	958.919	962.554	962.255	961.836	962.42	962.443	962.594	962.571	962.138	960.151	959.922	960.766	960.319	959.617	960.356	958.583	959.549	961.224	960.802	960.499	960.725	960.825	961.523	960.757	960.461	923.827	924.454	923.378	922.747
unassigned_transcript_1035	SAUSA300_RS05205	539.98	539.757	540.627	538.919	542.554	542.255	541.836	542.42	542.443	542.594	542.571	542.138	540.151	539.922	540.766	540.319	539.617	540.356	538.583	539.549	541.224	540.802	540.499	540.725	540.825	541.523	540.757	540.461	503.827	504.454	503.378	502.747
unassigned_transcript_1036	SAUSA300_RS05210	107.578	107.403	107.803	107.156	111.547	111.211	111.238	111.386	111.584	111.729	111.452	111.426	107.292	107.028	107.475	107.216	108.021	108.344	107.508	107.893	109.962	109.834	109.604	109.68	109.829	110.02	109.799	109.657	87.874	87.949	87.827	87.675
unassigned_transcript_1037	SAUSA300_RS05215	506.98	506.757	507.627	505.919	509.554	509.255	508.836	509.42	509.443	509.594	509.571	509.138	507.151	506.922	507.766	507.319	506.617	507.356	505.583	506.549	508.224	507.802	507.499	507.725	507.825	508.523	507.757	507.461	470.827	471.454	470.378	469.747
unassigned_transcript_1038	SAUSA300_RS05220	2024.98	2024.757	2025.627	2023.919	2027.554	2027.255	2026.836	2027.42	2027.443	2027.594	2027.571	2027.138	2025.151	2024.922	2025.766	2025.319	2024.617	2025.356	2023.583	2024.549	2026.224	2025.802	2025.499	2025.725	2025.825	2026.523	2025.757	2025.461	1988.827	1989.454	1988.378	1987.747
unassigned_transcript_1039	SAUSA300_RS05225	1319.98	1319.757	1320.627	1318.919	1322.554	1322.255	1321.836	1322.42	1322.443	1322.594	1322.571	1322.138	1320.151	1319.922	1320.766	1320.319	1319.617	1320.356	1318.583	1319.549	1321.224	1320.802	1320.499	1320.725	1320.825	1321.523	1320.757	1320.461	1283.827	1284.454	1283.378	1282.747
unassigned_transcript_1040	SAUSA300_RS05230	863.98	863.757	864.627	862.919	866.554	866.255	865.836	866.42	866.443	866.594	866.571	866.138	864.151	863.922	864.766	864.319	863.617	864.356	862.583	863.549	865.224	864.802	864.499	864.725	864.825	865.523	864.757	864.461	827.827	828.454	827.378	826.747
unassigned_transcript_1041	SAUSA300_RS05235	401.98	401.757	402.627	400.919	404.554	404.255	403.836	404.42	404.443	404.594	404.571	404.138	402.151	401.922	402.766	402.319	401.617	402.356	400.583	401.549	403.224	402.802	402.499	402.725	402.825	403.523	402.757	402.461	365.827	366.454	365.378	364.747
unassigned_transcript_1042	SAUSA300_RS05240	1313.98	1313.757	1314.627	1312.919	1316.554	1316.255	1315.836	1316.42	1316.443	1316.594	1316.571	1316.138	1314.151	1313.922	1314.766	1314.319	1313.617	1314.356	1312.583	1313.549	1315.224	1314.802	1314.499	1314.725	1314.825	1315.523	1314.757	1314.461	1277.827	1278.454	1277.378	1276.747
unassigned_transcript_1043	SAUSA300_RS05245	1082.98	1082.757	1083.627	1081.919	1085.554	1085.255	1084.836	1085.42	1085.443	1085.594	1085.571	1085.138	1083.151	1082.922	1083.766	1083.319	1082.617	1083.356	1081.583	1082.549	1084.224	1083.802	1083.499	1083.725	1083.825	1084.523	1083.757	1083.461	1046.827	1047.454	1046.378	1045.747
unassigned_transcript_1044	SAUSA300_RS05250	641.98	641.757	642.627	640.919	644.554	644.255	643.836	644.42	644.443	644.594	644.571	644.138	642.151	641.922	642.766	642.319	641.617	642.356	640.583	641.549	643.224	642.802	642.499	642.725	642.825	643.523	642.757	642.461	605.827	606.454	605.378	604.747
unassigned_transcript_1045	SAUSA300_RS05255	1235.98	1235.757	1236.627	1234.919	1238.554	1238.255	1237.836	1238.42	1238.443	1238.594	1238.571	1238.138	1236.151	1235.922	1236.766	1236.319	1235.617	1236.356	1234.583	1235.549	1237.224	1236.802	1236.499	1236.725	1236.825	1237.523	1236.757	1236.461	1199.827	1200.454	1199.378	1198.747
