tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_005272.3	GNAT2	1210.131	1212.735	1210.468	1202.313	1210.115	1198.938	1211.406	1209.816	1209.927	1209.368	1209.185	1200.681	1205.397	1189.871	1207.23	1210.141
NM_139156.2	AMPD2	3577.131	3579.735	3577.468	3569.313	3577.115	3565.938	3578.406	3576.816	3576.927	3576.368	3576.185	3567.681	3572.397	3556.871	3574.23	3577.141
NM_004037.6	AMPD2	3748.131	3750.735	3748.468	3740.313	3748.115	3736.938	3749.406	3747.816	3747.927	3747.368	3747.185	3738.681	3743.397	3727.871	3745.23	3748.141
NM_203404.1	AMPD2	3239.131	3241.735	3239.468	3231.313	3239.115	3227.938	3240.406	3238.816	3238.927	3238.368	3238.185	3229.681	3234.397	3218.871	3236.23	3239.141
XM_002342060.1	LOC100289114	838.163	840.764	838.488	830.333	838.153	826.98	839.435	837.851	837.957	837.396	837.205	828.709	833.428	817.916	835.267	838.173
NR_024538.1	GSTM4	1189.131	1191.735	1189.468	1181.313	1189.115	1177.938	1190.406	1188.816	1188.927	1188.368	1188.185	1179.681	1184.397	1168.871	1186.23	1189.141
NM_000850.4	GSTM4	1271.131	1273.735	1271.468	1263.313	1271.115	1259.938	1272.406	1270.816	1270.927	1270.368	1270.185	1261.681	1266.397	1250.871	1268.23	1271.141
NM_147148.2	GSTM4	1217.131	1219.735	1217.468	1209.313	1217.115	1205.938	1218.406	1216.816	1216.927	1216.368	1216.185	1207.681	1212.397	1196.871	1214.23	1217.141
NM_000848.3	GSTM2	1046.131	1048.735	1046.468	1038.313	1046.115	1034.938	1047.406	1045.816	1045.927	1045.368	1045.185	1036.681	1041.397	1025.871	1043.23	1046.141
NM_001142368.1	GSTM2	1323.131	1325.735	1323.468	1315.313	1323.115	1311.938	1324.406	1322.816	1322.927	1322.368	1322.185	1313.681	1318.397	1302.871	1320.23	1323.141
NM_000561.3	GSTM1	1030.131	1032.735	1030.468	1022.313	1030.115	1018.938	1031.406	1029.816	1029.927	1029.368	1029.185	1020.681	1025.397	1009.871	1027.23	1030.141
NM_146421.2	GSTM1	919.131	921.735	919.468	911.313	919.115	907.938	920.406	918.816	918.927	918.368	918.185	909.681	914.397	898.871	916.23	919.141
NM_000851.3	GSTM5	1415.131	1417.735	1415.468	1407.313	1415.115	1403.938	1416.406	1414.816	1414.927	1414.368	1414.185	1405.681	1410.397	1394.871	1412.23	1415.141
NR_024537.1	GSTM3	3896.131	3898.735	3896.468	3888.313	3896.115	3884.938	3897.406	3895.816	3895.927	3895.368	3895.185	3886.681	3891.397	3875.871	3893.23	3896.141
NM_000849.4	GSTM3	3972.131	3974.735	3972.468	3964.313	3972.115	3960.938	3973.406	3971.816	3971.927	3971.368	3971.185	3962.681	3967.397	3951.871	3969.23	3972.141
NM_024526.2	EPS8L3	1993.131	1995.735	1993.468	1985.313	1993.115	1981.938	1994.406	1992.816	1992.927	1992.368	1992.185	1983.681	1988.397	1972.871	1990.23	1993.141
NM_133181.2	EPS8L3	2083.131	2085.735	2083.468	2075.313	2083.115	2071.938	2084.406	2082.816	2082.927	2082.368	2082.185	2073.681	2078.397	2062.871	2080.23	2083.141
NM_139053.1	EPS8L3	2086.131	2088.735	2086.468	2078.313	2086.115	2074.938	2087.406	2085.816	2085.927	2085.368	2085.185	2076.681	2081.397	2065.871	2083.23	2086.141
NM_172210.2	CSF1	1588.131	1590.735	1588.468	1580.313	1588.115	1576.938	1589.406	1587.816	1587.927	1587.368	1587.185	1578.681	1583.397	1567.871	1585.23	1588.141
NM_172212.2	CSF1	2617.131	2619.735	2617.468	2609.313	2617.115	2605.938	2618.406	2616.816	2616.927	2616.368	2616.185	2607.681	2612.397	2596.871	2614.23	2617.141
NM_000757.4	CSF1	2818.131	2820.735	2818.468	2810.313	2818.115	2806.938	2819.406	2817.816	2817.927	2817.368	2817.185	2808.681	2813.397	2797.871	2815.23	2818.141
NM_172211.2	CSF1	1924.131	1926.735	1924.468	1916.313	1924.115	1912.938	1925.406	1923.816	1923.927	1923.368	1923.185	1914.681	1919.397	1903.871	1921.23	1924.141
NM_006621.4	AHCYL1	3867.131	3869.735	3867.468	3859.313	3867.115	3855.938	3868.406	3866.816	3866.927	3866.368	3866.185	3857.681	3862.397	3846.871	3864.23	3867.141
NM_033088.2	FAM40A	3107.131	3109.735	3107.468	3099.313	3107.115	3095.938	3108.406	3106.816	3106.927	3106.368	3106.185	3097.681	3102.397	3086.871	3104.23	3107.141
NM_006492.2	ALX3	1323.131	1325.735	1323.468	1315.313	1323.115	1311.938	1324.406	1322.816	1322.927	1322.368	1322.185	1313.681	1318.397	1302.871	1320.23	1323.141
NM_203412.1	UBL4B	1353.131	1355.735	1353.468	1345.313	1353.115	1341.938	1354.406	1352.816	1352.927	1352.368	1352.185	1343.681	1348.397	1332.871	1350.23	1353.141
NM_001010898.2	SLC6A17	6248.131	6250.735	6248.468	6240.313	6248.115	6236.938	6249.406	6247.816	6247.927	6247.368	6247.185	6238.681	6243.397	6227.871	6245.23	6248.141
XM_001719118.1	LOC100130800	649.17	651.777	649.508	641.354	649.174	638.002	650.459	648.861	648.982	648.425	648.231	639.744	644.462	629.004	646.312	649.218
NM_153763.2	KCNC4	1700.131	1702.735	1700.468	1692.313	1700.115	1688.938	1701.406	1699.816	1699.927	1699.368	1699.185	1690.681	1695.397	1679.871	1697.23	1700.141
NM_004978.3	KCNC4	3545.131	3547.735	3545.468	3537.313	3545.115	3533.938	3546.406	3544.816	3544.927	3544.368	3544.185	3535.681	3540.397	3524.871	3542.23	3545.141
NM_001039574.1	KCNC4	2855.131	2857.735	2855.468	2847.313	2855.115	2843.938	2856.406	2854.816	2854.927	2854.368	2854.185	2845.681	2850.397	2834.871	2852.23	2855.141
XM_002342061.1	LOC100289210	769.163	771.767	769.494	761.339	769.159	757.982	770.441	768.853	768.964	768.401	768.21	759.725	764.437	748.931	766.287	769.185
NM_022768.4	RBM15	3276.131	3278.735	3276.468	3268.313	3276.115	3264.938	3277.406	3275.816	3275.927	3275.368	3275.185	3266.681	3271.397	3255.871	3273.23	3276.141
NM_004696.1	SLC16A4	2374.131	2376.735	2374.468	2366.313	2374.115	2362.938	2375.406	2373.816	2373.927	2373.368	2373.185	2364.681	2369.397	2353.871	2371.23	2374.141
NM_006402.2	HBXIP	695.167	697.771	695.505	687.346	695.168	683.988	696.449	694.855	694.969	694.409	694.217	685.734	690.452	674.967	692.295	695.207
NM_032414.2	PROK1	1217.131	1219.735	1217.468	1209.313	1217.115	1205.938	1218.406	1216.816	1216.927	1216.368	1216.185	1207.681	1212.397	1196.871	1214.23	1217.141
NR_003599.1	CYMP	1086.131	1088.735	1086.468	1078.313	1086.115	1074.938	1087.406	1085.816	1085.927	1085.368	1085.185	1076.681	1081.397	1065.871	1083.23	1086.141
NM_005549.2	KCNA10	1804.131	1806.735	1804.468	1796.313	1804.115	1792.938	1805.406	1803.816	1803.927	1803.368	1803.185	1794.681	1799.397	1783.871	1801.23	1804.141
NM_004974.2	KCNA2	1970.131	1972.735	1970.468	1962.313	1970.115	1958.938	1971.406	1969.816	1969.927	1969.368	1969.185	1960.681	1965.397	1949.871	1967.23	1970.141
NM_002232.3	KCNA3	3191.131	3193.735	3191.468	3183.313	3191.115	3179.938	3192.406	3190.816	3190.927	3190.368	3190.185	3181.681	3186.397	3170.871	3188.23	3191.141
NM_001040033.1	CD53	1417.131	1419.735	1417.468	1409.313	1417.115	1405.938	1418.406	1416.816	1416.927	1416.368	1416.185	1407.681	1412.397	1396.871	1414.23	1417.141
NM_000560.3	CD53	1412.131	1414.735	1412.468	1404.313	1412.115	1400.938	1413.406	1411.816	1411.927	1411.368	1411.185	1402.681	1407.397	1391.871	1409.23	1412.141
NM_001006945.1	C1orf103	1652.131	1654.735	1652.468	1644.313	1652.115	1640.938	1653.406	1651.816	1651.927	1651.368	1651.185	1642.681	1647.397	1631.871	1649.23	1652.141
NM_018372.3	C1orf103	3180.131	3182.735	3180.468	3172.313	3180.115	3168.938	3181.406	3179.816	3179.927	3179.368	3179.185	3170.681	3175.397	3159.871	3177.23	3180.141
NM_178454.4	TMEM77	1731.131	1733.735	1731.468	1723.313	1731.115	1719.938	1732.406	1730.816	1730.927	1730.368	1730.185	1721.681	1726.397	1710.871	1728.23	1731.141
NM_001007794.1	CEPT1	2096.131	2098.735	2096.468	2088.313	2096.115	2084.938	2097.406	2095.816	2095.927	2095.368	2095.185	2086.681	2091.397	2075.871	2093.23	2096.141
NM_006090.3	CEPT1	2058.131	2060.735	2058.468	2050.313	2058.115	2046.938	2059.406	2057.816	2057.927	2057.368	2057.185	2048.681	2053.397	2037.871	2055.23	2058.141
NM_024901.3	DENND2D	1887.131	1889.735	1887.468	1879.313	1887.115	1875.938	1888.406	1886.816	1886.927	1886.368	1886.185	1877.681	1882.397	1866.871	1884.23	1887.141
XM_002342099.1	LOC100287459	522.202	524.802	522.528	514.381	522.188	511.05	523.474	521.889	522.024	521.455	521.254	512.776	517.511	502.262	519.378	522.296
NM_004000.2	CHI3L2	1315.131	1317.735	1315.468	1307.313	1315.115	1303.938	1316.406	1314.816	1314.927	1314.368	1314.185	1305.681	1310.397	1294.871	1312.23	1315.141
NM_001025197.1	CHI3L2	1285.131	1287.735	1285.468	1277.313	1285.115	1273.938	1286.406	1284.816	1284.927	1284.368	1284.185	1275.681	1280.397	1264.871	1282.23	1285.141
NM_001025199.1	CHI3L2	1345.131	1347.735	1345.468	1337.313	1345.115	1333.938	1346.406	1344.816	1344.927	1344.368	1344.185	1335.681	1340.397	1324.871	1342.23	1345.141
NR_003928.1	LOC149620	2648.131	2650.735	2648.468	2640.313	2648.115	2636.938	2649.406	2647.816	2647.927	2647.368	2647.185	2638.681	2643.397	2627.871	2645.23	2648.141
NM_021797.2	CHIA	1205.131	1207.735	1205.468	1197.313	1205.115	1193.938	1206.406	1204.816	1204.927	1204.368	1204.185	1195.681	1200.397	1184.871	1202.23	1205.141
NM_201653.2	CHIA	1476.131	1478.735	1476.468	1468.313	1476.115	1464.938	1477.406	1475.816	1475.927	1475.368	1475.185	1466.681	1471.397	1455.871	1473.23	1476.141
NM_181643.4	C1orf88	2191.131	2193.735	2191.468	2183.313	2191.115	2179.938	2192.406	2190.816	2190.927	2190.368	2190.185	2181.681	2186.397	2170.871	2188.23	2191.141
XR_038211.2	LOC100130383	1110.131	1112.735	1110.468	1102.313	1110.115	1098.938	1111.406	1109.816	1109.927	1109.368	1109.185	1100.681	1105.397	1089.871	1107.23	1110.141
XR_078222.1	LOC441897	1013.131	1015.735	1013.468	1005.313	1013.115	1001.938	1014.406	1012.816	1012.927	1012.368	1012.185	1003.681	1008.397	992.871	1010.23	1013.141
NM_002557.3	OVGP1	2087.131	2089.735	2087.468	2079.313	2087.115	2075.938	2088.406	2086.816	2086.927	2086.368	2086.185	2077.681	2082.397	2066.871	2084.23	2087.141
XM_002342100.1	LOC100287536	972.131	974.735	972.468	964.313	972.115	960.938	973.406	971.816	971.927	971.368	971.185	962.681	967.397	951.871	969.23	972.141
NM_024102.2	WDR77	2253.131	2255.735	2253.468	2245.313	2253.115	2241.938	2254.406	2252.816	2252.927	2252.368	2252.185	2243.681	2248.397	2232.871	2250.23	2253.141
NM_001688.4	ATP5F1	1961.131	1963.735	1961.468	1953.313	1961.115	1949.938	1962.406	1960.816	1960.927	1960.368	1960.185	1951.681	1956.397	1940.871	1958.23	1961.141
NM_174896.2	C1orf162	762.166	764.768	762.494	754.339	762.159	750.983	763.441	761.853	761.966	761.402	761.211	752.725	757.437	741.935	759.289	762.186
NM_020683.6	ADORA3	1995.131	1997.735	1995.468	1987.313	1995.115	1983.938	1996.406	1994.816	1994.927	1994.368	1994.185	1985.681	1990.397	1974.871	1992.23	1995.141
NM_001081976.1	ADORA3	1008.131	1010.735	1008.468	1000.313	1008.115	996.938	1009.406	1007.816	1007.927	1007.368	1007.185	998.681	1003.397	987.871	1005.23	1008.141
NM_000677.3	ADORA3	2090.131	2092.735	2090.468	2082.313	2090.115	2078.938	2091.406	2089.816	2089.927	2089.368	2089.185	2080.681	2085.397	2069.871	2087.23	2090.141
NM_001010935.1	RAP1A	1507.131	1509.735	1507.468	1499.313	1507.115	1495.938	1508.406	1506.816	1506.927	1506.368	1506.185	1497.681	1502.397	1486.871	1504.23	1507.141
NM_002884.2	RAP1A	1505.131	1507.735	1505.468	1497.313	1505.115	1493.938	1506.406	1504.816	1504.927	1504.368	1504.185	1495.681	1500.397	1484.871	1502.23	1505.141
NM_019099.3	C1orf183	2117.131	2119.735	2117.468	2109.313	2117.115	2105.938	2118.406	2116.816	2116.927	2116.368	2116.185	2107.681	2112.397	2096.871	2114.23	2117.141
NM_198926.1	C1orf183	1999.131	2001.735	1999.468	1991.313	1999.115	1987.938	2000.406	1998.816	1998.927	1998.368	1998.185	1989.681	1994.397	1978.871	1996.23	1999.141
NM_007204.3	DDX20	3291.131	3293.735	3291.468	3283.313	3291.115	3279.938	3292.406	3290.816	3290.927	3290.368	3290.185	3281.681	3286.397	3270.871	3288.23	3291.141
NM_172198.1	KCND3	2481.131	2483.735	2481.468	2473.313	2481.115	2469.938	2482.406	2480.816	2480.927	2480.368	2480.185	2471.681	2476.397	2460.871	2478.23	2481.141
NM_004980.3	KCND3	2538.131	2540.735	2538.468	2530.313	2538.115	2526.938	2539.406	2537.816	2537.927	2537.368	2537.185	2528.681	2533.397	2517.871	2535.23	2538.141
XM_931497.3	LOC643355	1543.131	1545.735	1543.468	1535.313	1543.115	1531.938	1544.406	1542.816	1542.927	1542.368	1542.185	1533.681	1538.397	1522.871	1540.23	1543.141
NM_018704.2	CTTNBP2NL	5745.131	5747.735	5745.468	5737.313	5745.115	5733.938	5746.406	5744.816	5744.927	5744.368	5744.185	5735.681	5740.397	5724.871	5742.23	5745.141
NM_004185.3	WNT2B	1692.131	1694.735	1692.468	1684.313	1692.115	1680.938	1693.406	1691.816	1691.927	1691.368	1691.185	1682.681	1687.397	1671.871	1689.23	1692.141
NM_024494.2	WNT2B	2315.131	2317.735	2315.468	2307.313	2315.115	2303.938	2316.406	2314.816	2314.927	2314.368	2314.185	2305.681	2310.397	2294.871	2312.23	2315.141
NM_138727.2	ST7L	4322.131	4324.735	4322.468	4314.313	4322.115	4310.938	4323.406	4321.816	4321.927	4321.368	4321.185	4312.681	4317.397	4301.871	4319.23	4322.141
NM_138728.2	ST7L	4280.131	4282.735	4280.468	4272.313	4280.115	4268.938	4281.406	4279.816	4279.927	4279.368	4279.185	4270.681	4275.397	4259.871	4277.23	4280.141
NM_017744.4	ST7L	4373.131	4375.735	4373.468	4365.313	4373.115	4361.938	4374.406	4372.816	4372.927	4372.368	4372.185	4363.681	4368.397	4352.871	4370.23	4373.141
NM_138729.2	ST7L	1940.131	1942.735	1940.468	1932.313	1940.115	1928.938	1941.406	1939.816	1939.927	1939.368	1939.185	1930.681	1935.397	1919.871	1937.23	1940.141
NM_006135.2	CAPZA1	2585.131	2587.735	2585.468	2577.313	2585.115	2573.938	2586.406	2584.816	2584.927	2584.368	2584.185	2575.681	2580.397	2564.871	2582.23	2585.141
NM_020963.3	MOV10	3481.131	3483.735	3481.468	3473.313	3481.115	3469.938	3482.406	3480.816	3480.927	3480.368	3480.185	3471.681	3476.397	3460.871	3478.23	3481.141
NM_001130079.1	MOV10	3366.131	3368.735	3366.468	3358.313	3366.115	3354.938	3367.406	3365.816	3365.927	3365.368	3365.185	3356.681	3361.397	3345.871	3363.23	3366.141
XM_002342062.1	LOC100289288	339.564	342.055	339.818	331.841	339.35	328.671	340.658	339.188	339.418	338.767	338.556	330.091	335.16	321.143	336.967	339.771
XM_002342101.1	LOC100287627	389.355	391.905	389.646	381.577	389.26	378.345	390.565	389.01	389.207	388.593	388.381	379.89	384.807	370.233	386.658	389.536
NM_001042679.1	RHOC	1140.131	1142.735	1140.468	1132.313	1140.115	1128.938	1141.406	1139.816	1139.927	1139.368	1139.185	1130.681	1135.397	1119.871	1137.23	1140.141
NM_001042678.1	RHOC	1173.131	1175.735	1173.468	1165.313	1173.115	1161.938	1174.406	1172.816	1172.927	1172.368	1172.185	1163.681	1168.397	1152.871	1170.23	1173.141
NM_175744.4	RHOC	1242.131	1244.735	1242.468	1234.313	1242.115	1230.938	1243.406	1241.816	1241.927	1241.368	1241.185	1232.681	1237.397	1221.871	1239.23	1242.141
NM_005167.5	PPM1J	1559.131	1561.735	1559.468	1551.313	1559.115	1547.938	1560.406	1558.816	1558.927	1558.368	1558.185	1549.681	1554.397	1538.871	1556.23	1559.141
NM_001004440.1	FAM19A3	979.131	981.735	979.468	971.313	979.115	967.938	980.406	978.816	978.927	978.368	978.185	969.681	974.397	958.871	976.23	979.141
NM_182759.2	FAM19A3	911.131	913.735	911.468	903.313	911.115	899.938	912.406	910.816	910.927	910.368	910.185	901.681	906.397	890.871	908.23	911.141
XM_060943.1	LOC128322	228.067	230.254	228.24	221.074	227.348	218.158	228.764	227.647	228.195	227.249	226.964	218.944	224.458	212.921	226.162	228.688
NM_003051.3	SLC16A1	3755.131	3757.735	3755.468	3747.313	3755.115	3743.938	3756.406	3754.816	3754.927	3754.368	3754.185	3745.681	3750.397	3734.871	3752.23	3755.141
NR_002796.1	AFARP1	1169.131	1171.735	1169.468	1161.313	1169.115	1157.938	1170.406	1168.816	1168.927	1168.368	1168.185	1159.681	1164.397	1148.871	1166.23	1169.141
XM_002342063.1	LOC100289355	650.17	652.777	650.508	642.354	650.174	639.002	651.459	649.861	649.982	649.424	649.231	640.744	645.462	630.002	647.311	650.218
NM_014813.1	LRIG2	3860.131	3862.735	3860.468	3852.313	3860.115	3848.938	3861.406	3859.816	3859.927	3859.368	3859.185	3850.681	3855.397	3839.871	3857.23	3860.141
XR_037077.2	LOC100129578	3059.131	3061.735	3059.468	3051.313	3059.115	3047.938	3060.406	3058.816	3058.927	3058.368	3058.185	3049.681	3054.397	3038.871	3056.23	3059.141
NM_152900.2	MAGI3	7066.131	7068.735	7066.468	7058.313	7066.115	7054.938	7067.406	7065.816	7065.927	7065.368	7065.185	7056.681	7061.397	7045.871	7063.23	7066.141
NM_001142782.1	MAGI3	6381.131	6383.735	6381.468	6373.313	6381.115	6369.938	6382.406	6380.816	6380.927	6380.368	6380.185	6371.681	6376.397	6360.871	6378.23	6381.141
NM_006608.2	PHTF1	3089.131	3091.735	3089.468	3081.313	3089.115	3077.938	3090.406	3088.816	3088.927	3088.368	3088.185	3079.681	3084.397	3068.871	3086.23	3089.141
XM_002342064.1	LOC100289390	494.214	496.809	494.535	486.399	494.194	483.086	495.479	493.894	494.042	493.471	493.266	484.786	489.537	474.39	491.412	494.332
NM_018364.3	RSBN1	6438.131	6440.735	6438.468	6430.313	6438.115	6426.938	6439.406	6437.816	6437.927	6437.368	6437.185	6428.681	6433.397	6417.871	6435.23	6438.141
NM_015967.4	PTPN22	3489.131	3491.735	3489.468	3481.313	3489.115	3477.938	3490.406	3488.816	3488.927	3488.368	3488.185	3479.681	3484.397	3468.871	3486.23	3489.141
NM_012411.3	PTPN22	2192.131	2194.735	2192.468	2184.313	2192.115	2180.938	2193.406	2191.816	2191.927	2191.368	2191.185	2182.681	2187.397	2171.871	2189.23	2192.141
NM_001010922.2	BCL2L15	4818.131	4820.735	4818.468	4810.313	4818.115	4806.938	4819.406	4817.816	4817.927	4817.368	4817.185	4808.681	4813.397	4797.871	4815.23	4818.141
NM_006594.2	AP4B1	2329.131	2331.735	2329.468	2321.313	2329.115	2317.938	2330.406	2328.816	2328.927	2328.368	2328.185	2319.681	2324.397	2308.871	2326.23	2329.141
XM_002342103.1	LOC100287722	407.315	409.875	407.606	399.517	407.244	396.266	408.543	406.969	407.155	406.555	406.348	397.85	402.735	387.999	404.588	407.47
XM_002342065.1	LOC100289426	490.215	492.809	490.536	482.401	490.195	479.091	491.481	489.896	490.044	489.472	489.267	480.79	485.547	470.405	487.415	490.337
XM_002342066.1	LOC100289426	500.213	502.807	500.534	492.396	500.193	489.079	501.477	499.893	500.036	499.464	499.262	490.783	495.531	480.355	497.406	500.318
NM_022836.2	DCLRE1B	3496.131	3498.735	3496.468	3488.313	3496.115	3484.938	3497.406	3495.816	3495.927	3495.368	3495.185	3486.681	3491.397	3475.871	3493.23	3496.141
NM_152696.3	HIPK1	3269.131	3271.735	3269.468	3261.313	3269.115	3257.938	3270.406	3268.816	3268.927	3268.368	3268.185	3259.681	3264.397	3248.871	3266.23	3269.141
NM_198268.1	HIPK1	7927.131	7929.735	7927.468	7919.313	7927.115	7915.938	7928.406	7926.816	7926.927	7926.368	7926.185	7917.681	7922.397	7906.871	7924.23	7927.141
NM_198269.1	HIPK1	6838.131	6840.735	6838.468	6830.313	6838.115	6826.938	6839.406	6837.816	6837.927	6837.368	6837.185	6828.681	6833.397	6817.871	6835.23	6838.141
NM_181358.1	HIPK1	6647.131	6649.735	6647.468	6639.313	6647.115	6635.938	6648.406	6646.816	6646.927	6646.368	6646.185	6637.681	6642.397	6626.871	6644.23	6647.141
NM_020190.2	OLFML3	1659.131	1661.735	1659.468	1651.313	1659.115	1647.938	1660.406	1658.816	1658.927	1658.368	1658.185	1649.681	1654.397	1638.871	1656.23	1659.141
NM_205848.2	SYT6	4215.131	4217.735	4215.468	4207.313	4215.115	4203.938	4216.406	4214.816	4214.927	4214.368	4214.185	4205.681	4210.397	4194.871	4212.23	4215.141
NM_033020.2	TRIM33	8133.131	8135.735	8133.468	8125.313	8133.115	8121.938	8134.406	8132.816	8132.927	8132.368	8132.185	8123.681	8128.397	8112.871	8130.23	8133.141
NM_015906.3	TRIM33	8184.131	8186.735	8184.468	8176.313	8184.115	8172.938	8185.406	8183.816	8183.927	8183.368	8183.185	8174.681	8179.397	8163.871	8181.23	8184.141
NM_005872.2	BCAS2	1149.131	1151.735	1149.468	1141.313	1149.115	1137.938	1150.406	1148.816	1148.927	1148.368	1148.185	1139.681	1144.397	1128.871	1146.23	1149.141
NM_198459.3	DENND2C	3819.131	3821.735	3819.468	3811.313	3819.115	3807.938	3820.406	3818.816	3818.927	3818.368	3818.185	3809.681	3814.397	3798.871	3816.23	3819.141
NM_000036.1	AMPD1	2186.131	2188.735	2186.468	2178.313	2186.115	2174.938	2187.406	2185.816	2185.927	2185.368	2185.185	2176.681	2181.397	2165.871	2183.23	2186.141
NM_002524.3	NRAS	4306.131	4308.735	4306.468	4298.313	4306.115	4294.938	4307.406	4305.816	4305.927	4305.368	4305.185	4296.681	4301.397	4285.871	4303.23	4306.141
NM_007158.4	CSDE1	3868.131	3870.735	3868.468	3860.313	3868.115	3856.938	3869.406	3867.816	3867.927	3867.368	3867.185	3858.681	3863.397	3847.871	3865.23	3868.141
NM_001007553.1	CSDE1	3960.131	3962.735	3960.468	3952.313	3960.115	3948.938	3961.406	3959.816	3959.927	3959.368	3959.185	3950.681	3955.397	3939.871	3957.23	3960.141
NM_001130523.1	CSDE1	4061.131	4063.735	4061.468	4053.313	4061.115	4049.938	4062.406	4060.816	4060.927	4060.368	4060.185	4051.681	4056.397	4040.871	4058.23	4061.141
NM_025073.2	SIKE	5341.131	5343.735	5341.468	5333.313	5341.115	5329.938	5342.406	5340.816	5340.927	5340.368	5340.185	5331.681	5336.397	5320.871	5338.23	5341.141
NM_001102396.1	SIKE	5353.131	5355.735	5353.468	5345.313	5353.115	5341.938	5354.406	5352.816	5352.927	5352.368	5352.185	5343.681	5348.397	5332.871	5350.23	5353.141
NM_003176.2	SYCP1	3336.131	3338.735	3336.468	3328.313	3336.115	3324.938	3337.406	3335.816	3335.927	3335.368	3335.185	3326.681	3331.397	3315.871	3333.23	3336.141
NM_000549.3	TSHB	423.288	425.861	423.585	415.48	423.229	412.222	424.528	422.945	423.126	422.529	422.324	413.829	418.681	403.863	420.548	423.432
NM_005725.3	TSPAN2	3052.131	3054.735	3052.468	3044.313	3052.115	3040.938	3053.406	3051.816	3051.927	3051.368	3051.185	3042.681	3047.397	3031.871	3049.23	3052.141
